basename,image_path,mask_path,width,height
.._.._label-studio_label-studio_media_upload_5_fcad4fe0-anonymised_7703-117,/kaggle/working/images/train/anonymised_7703-117.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_fcad4fe0-anonymised_7703-117.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_2706c629-anonymised_7703-123,/kaggle/working/images/train/anonymised_7703-123.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2706c629-anonymised_7703-123.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_ae9b5f31-anonymised_7703-124,/kaggle/working/images/train/anonymised_7703-124.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ae9b5f31-anonymised_7703-124.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_933ce0e0-anonymised_7703-125,/kaggle/working/images/train/anonymised_7703-125.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_933ce0e0-anonymised_7703-125.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_dccb397f-anonymised_7703-128,/kaggle/working/images/train/anonymised_7703-128.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_dccb397f-anonymised_7703-128.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_48502f7e-anonymised_7704-108,/kaggle/working/images/train/anonymised_7704-108.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_48502f7e-anonymised_7704-108.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7838b9b1-anonymised_7704-113,/kaggle/working/images/train/anonymised_7704-113.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7838b9b1-anonymised_7704-113.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_29101208-anonymised_7704-115,/kaggle/working/images/train/anonymised_7704-115.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_29101208-anonymised_7704-115.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_1dcb98f1-anonymised_7704-116,/kaggle/working/images/train/anonymised_7704-116.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1dcb98f1-anonymised_7704-116.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e1bc85a7-anonymised_7704-118,/kaggle/working/images/train/anonymised_7704-118.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e1bc85a7-anonymised_7704-118.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_611d6491-anonymised_7704-122,/kaggle/working/images/train/anonymised_7704-122.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_611d6491-anonymised_7704-122.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_84f396ff-anonymised_7704-128,/kaggle/working/images/train/anonymised_7704-128.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_84f396ff-anonymised_7704-128.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c59d6fa6-anonymised_7704-131,/kaggle/working/images/train/anonymised_7704-131.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c59d6fa6-anonymised_7704-131.png,2560,3328
.._.._label-studio_label-studio_media_upload_5_bdda687c-anonymised_7704-132,/kaggle/working/images/train/anonymised_7704-132.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bdda687c-anonymised_7704-132.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_be2fce0a-anonymised_7704-133,/kaggle/working/images/train/anonymised_7704-133.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_be2fce0a-anonymised_7704-133.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_f2b9b4e8-anonymised_7705-047,/kaggle/working/images/train/anonymised_7705-047.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f2b9b4e8-anonymised_7705-047.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_591b19d0-anonymised_7706-058,/kaggle/working/images/train/anonymised_7706-058.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_591b19d0-anonymised_7706-058.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7ad406da-anonymised_7706-059,/kaggle/working/images/train/anonymised_7706-059.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7ad406da-anonymised_7706-059.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_a9b13eb5-anonymised_7706-061,/kaggle/working/images/train/anonymised_7706-061.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a9b13eb5-anonymised_7706-061.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_76b702fe-anonymised_7706-063,/kaggle/working/images/train/anonymised_7706-063.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_76b702fe-anonymised_7706-063.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_5a1c8dfa-anonymised_7706-068,/kaggle/working/images/train/anonymised_7706-068.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5a1c8dfa-anonymised_7706-068.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bbfc7e6c-anonymised_7706-069,/kaggle/working/images/train/anonymised_7706-069.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bbfc7e6c-anonymised_7706-069.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_34e9e5c1-anonymised_7706-071,/kaggle/working/images/train/anonymised_7706-071.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_34e9e5c1-anonymised_7706-071.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8380df74-anonymised_7706-072,/kaggle/working/images/train/anonymised_7706-072.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8380df74-anonymised_7706-072.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_9c5ad0d2-anonymised_7706-077,/kaggle/working/images/train/anonymised_7706-077.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9c5ad0d2-anonymised_7706-077.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_269e168d-anonymised_7706-078,/kaggle/working/images/train/anonymised_7706-078.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_269e168d-anonymised_7706-078.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_86f0e680-anonymised_7707-115,/kaggle/working/images/train/anonymised_7707-115.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_86f0e680-anonymised_7707-115.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c34ad78d-anonymised_7707-125,/kaggle/working/images/train/anonymised_7707-125.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c34ad78d-anonymised_7707-125.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_49905f59-anonymised_7707-127,/kaggle/working/images/train/anonymised_7707-127.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_49905f59-anonymised_7707-127.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_284a9ac6-anonymised_7707-132,/kaggle/working/images/train/anonymised_7707-132.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_284a9ac6-anonymised_7707-132.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6fdaabe5-anonymised_7707-133,/kaggle/working/images/train/anonymised_7707-133.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6fdaabe5-anonymised_7707-133.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_961a8f3c-anonymised_7707-134,/kaggle/working/images/train/anonymised_7707-134.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_961a8f3c-anonymised_7707-134.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_8625d9e0-anonymised_7707-136,/kaggle/working/images/train/anonymised_7707-136.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8625d9e0-anonymised_7707-136.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ad8fe298-anonymised_7707-138,/kaggle/working/images/train/anonymised_7707-138.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ad8fe298-anonymised_7707-138.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0dd53229-anonymised_7707-142,/kaggle/working/images/train/anonymised_7707-142.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0dd53229-anonymised_7707-142.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_af461638-anonymised_7707-146,/kaggle/working/images/train/anonymised_7707-146.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_af461638-anonymised_7707-146.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bac2c6eb-anonymised_7707-148,/kaggle/working/images/train/anonymised_7707-148.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bac2c6eb-anonymised_7707-148.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_dc5f2150-anonymised_7707-149,/kaggle/working/images/train/anonymised_7707-149.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_dc5f2150-anonymised_7707-149.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d7fe33fe-anonymised_7707-150,/kaggle/working/images/train/anonymised_7707-150.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d7fe33fe-anonymised_7707-150.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_79a5a5a8-anonymised_7707-158,/kaggle/working/images/train/anonymised_7707-158.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_79a5a5a8-anonymised_7707-158.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_323fdcfc-anonymised_7707-163,/kaggle/working/images/train/anonymised_7707-163.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_323fdcfc-anonymised_7707-163.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_69e9a654-anonymised_7707-166,/kaggle/working/images/train/anonymised_7707-166.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_69e9a654-anonymised_7707-166.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_3cfeffb2-anonymised_7707-169,/kaggle/working/images/train/anonymised_7707-169.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3cfeffb2-anonymised_7707-169.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_b26f062e-anonymised_7707-171,/kaggle/working/images/train/anonymised_7707-171.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b26f062e-anonymised_7707-171.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_575b215f-anonymised_7707-172,/kaggle/working/images/train/anonymised_7707-172.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_575b215f-anonymised_7707-172.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_1dde8ed6-anonymised_7707-187,/kaggle/working/images/train/anonymised_7707-187.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1dde8ed6-anonymised_7707-187.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_8b409f62-anonymised_7707-193,/kaggle/working/images/train/anonymised_7707-193.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_8b409f62-anonymised_7707-193.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_3d9aa8f6-anonymised_7708-056,/kaggle/working/images/train/anonymised_7708-056.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3d9aa8f6-anonymised_7708-056.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bd160fc0-anonymised_7708-058,/kaggle/working/images/train/anonymised_7708-058.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bd160fc0-anonymised_7708-058.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_3e01e93e-anonymised_7708-062,/kaggle/working/images/train/anonymised_7708-062.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3e01e93e-anonymised_7708-062.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_853e48d3-anonymised_7708-063,/kaggle/working/images/train/anonymised_7708-063.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_853e48d3-anonymised_7708-063.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_33492f46-anonymised_7708-067,/kaggle/working/images/train/anonymised_7708-067.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_33492f46-anonymised_7708-067.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_804d1d6f-anonymised_7708-069,/kaggle/working/images/train/anonymised_7708-069.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_804d1d6f-anonymised_7708-069.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_376bd048-anonymised_7708-070,/kaggle/working/images/train/anonymised_7708-070.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_376bd048-anonymised_7708-070.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0a29b9be-anonymised_7708-071,/kaggle/working/images/train/anonymised_7708-071.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0a29b9be-anonymised_7708-071.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_b57822b8-anonymised_7708-077,/kaggle/working/images/train/anonymised_7708-077.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_b57822b8-anonymised_7708-077.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d5d64bf5-anonymised_7708-081,/kaggle/working/images/train/anonymised_7708-081.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d5d64bf5-anonymised_7708-081.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_406674b7-anonymised_7708-082,/kaggle/working/images/train/anonymised_7708-082.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_406674b7-anonymised_7708-082.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d7237df2-anonymised_7708-091,/kaggle/working/images/train/anonymised_7708-091.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d7237df2-anonymised_7708-091.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_bbc05de7-anonymised_7710-043,/kaggle/working/images/train/anonymised_7710-043.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bbc05de7-anonymised_7710-043.png,1653,2338
.._.._label-studio_label-studio_media_upload_5_390970cf-anonymised_7710-045,/kaggle/working/images/train/anonymised_7710-045.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_390970cf-anonymised_7710-045.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_665ac5ea-anonymised_7710-047,/kaggle/working/images/train/anonymised_7710-047.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_665ac5ea-anonymised_7710-047.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_666fff0c-anonymised_7710-048,/kaggle/working/images/train/anonymised_7710-048.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_666fff0c-anonymised_7710-048.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_c686bcac-anonymised_7710-053,/kaggle/working/images/train/anonymised_7710-053.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c686bcac-anonymised_7710-053.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_3114edd6-anonymised_7710-057,/kaggle/working/images/train/anonymised_7710-057.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3114edd6-anonymised_7710-057.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_e16819ff-anonymised_7710-058,/kaggle/working/images/train/anonymised_7710-058.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e16819ff-anonymised_7710-058.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d635935b-anonymised_7710-061,/kaggle/working/images/train/anonymised_7710-061.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d635935b-anonymised_7710-061.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_1097856d-anonymised_7710-063,/kaggle/working/images/train/anonymised_7710-063.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1097856d-anonymised_7710-063.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_20d55deb-anonymised_7710-064,/kaggle/working/images/train/anonymised_7710-064.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_20d55deb-anonymised_7710-064.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_f56fd3a9-anonymised_7710-065,/kaggle/working/images/train/anonymised_7710-065.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f56fd3a9-anonymised_7710-065.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_c632e575-anonymised_7710-067,/kaggle/working/images/train/anonymised_7710-067.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_c632e575-anonymised_7710-067.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_e544df9b-anonymised_7710-070,/kaggle/working/images/train/anonymised_7710-070.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_e544df9b-anonymised_7710-070.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_404df528-anonymised_7711-040,/kaggle/working/images/train/anonymised_7711-040.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_404df528-anonymised_7711-040.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7d425a07-anonymised_7711-044,/kaggle/working/images/train/anonymised_7711-044.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7d425a07-anonymised_7711-044.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_a3372925-anonymised_7711-045,/kaggle/working/images/train/anonymised_7711-045.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_a3372925-anonymised_7711-045.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6bf0043a-anonymised_7711-049,/kaggle/working/images/train/anonymised_7711-049.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6bf0043a-anonymised_7711-049.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_45a0e264-anonymised_7711-050,/kaggle/working/images/train/anonymised_7711-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_45a0e264-anonymised_7711-050.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_f47bfe61-anonymised_7711-051,/kaggle/working/images/train/anonymised_7711-051.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_f47bfe61-anonymised_7711-051.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0d03c99e-anonymised_7711-052,/kaggle/working/images/train/anonymised_7711-052.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0d03c99e-anonymised_7711-052.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d51038aa-anonymised_7711-058,/kaggle/working/images/train/anonymised_7711-058.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d51038aa-anonymised_7711-058.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_39152b21-anonymised_7711-061,/kaggle/working/images/train/anonymised_7711-061.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_39152b21-anonymised_7711-061.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_22c9a0ab-anonymised_7711-066,/kaggle/working/images/train/anonymised_7711-066.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_22c9a0ab-anonymised_7711-066.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_667fdca7-anonymised_7711-070,/kaggle/working/images/train/anonymised_7711-070.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_667fdca7-anonymised_7711-070.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_1a5c1e52-anonymised_7711-076,/kaggle/working/images/train/anonymised_7711-076.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_1a5c1e52-anonymised_7711-076.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_7fc00de1-anonymised_7712-025,/kaggle/working/images/train/anonymised_7712-025.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7fc00de1-anonymised_7712-025.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_19004291-anonymised_7712-026,/kaggle/working/images/train/anonymised_7712-026.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_19004291-anonymised_7712-026.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_d1e8db34-anonymised_7712-027,/kaggle/working/images/train/anonymised_7712-027.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d1e8db34-anonymised_7712-027.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_db95576e-anonymised_7712-030,/kaggle/working/images/train/anonymised_7712-030.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_db95576e-anonymised_7712-030.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_7618b5bf-anonymised_7712-031,/kaggle/working/images/train/anonymised_7712-031.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_7618b5bf-anonymised_7712-031.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_5689768f-anonymised_7713-073,/kaggle/working/images/train/anonymised_7713-073.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_5689768f-anonymised_7713-073.png,1653,2338
.._.._label-studio_label-studio_media_upload_5_3d4256f4-anonymised_7713-074,/kaggle/working/images/train/anonymised_7713-074.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_3d4256f4-anonymised_7713-074.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_870e82ea-anonymised_7714-091,/kaggle/working/images/train/anonymised_7714-091.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_870e82ea-anonymised_7714-091.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_0fe8a6b5-anonymised_7714-092,/kaggle/working/images/train/anonymised_7714-092.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_0fe8a6b5-anonymised_7714-092.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_bb89d355-anonymised_7714-096,/kaggle/working/images/train/anonymised_7714-096.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_bb89d355-anonymised_7714-096.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_41a54a9c-anonymised_7714-100,/kaggle/working/images/train/anonymised_7714-100.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_41a54a9c-anonymised_7714-100.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_827ec251-anonymised_7714-106,/kaggle/working/images/train/anonymised_7714-106.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_827ec251-anonymised_7714-106.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d39324ea-anonymised_7714-107,/kaggle/working/images/train/anonymised_7714-107.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d39324ea-anonymised_7714-107.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_d7c8323a-anonymised_7714-113,/kaggle/working/images/train/anonymised_7714-113.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_d7c8323a-anonymised_7714-113.png,3520,2496
.._.._label-studio_label-studio_media_upload_5_261b2a6f-anonymised_7715-088,/kaggle/working/images/train/anonymised_7715-088.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_261b2a6f-anonymised_7715-088.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_fae39a0d-anonymised_7715-089,/kaggle/working/images/train/anonymised_7715-089.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_fae39a0d-anonymised_7715-089.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6ef01bc7-anonymised_7715-094,/kaggle/working/images/train/anonymised_7715-094.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6ef01bc7-anonymised_7715-094.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_9b6c03ce-anonymised_7801-044,/kaggle/working/images/train/anonymised_7801-044.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9b6c03ce-anonymised_7801-044.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_19ba3b6a-anonymised_7801-045,/kaggle/working/images/train/anonymised_7801-045.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_19ba3b6a-anonymised_7801-045.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_ebea9cd2-anonymised_7801-049,/kaggle/working/images/train/anonymised_7801-049.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_ebea9cd2-anonymised_7801-049.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_963292cc-anonymised_7801-050,/kaggle/working/images/train/anonymised_7801-050.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_963292cc-anonymised_7801-050.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_4d1319ab-anonymised_7801-051,/kaggle/working/images/train/anonymised_7801-051.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_4d1319ab-anonymised_7801-051.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_4c058b00-anonymised_7801-053,/kaggle/working/images/train/anonymised_7801-053.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_4c058b00-anonymised_7801-053.png,2496,3520
.._.._label-studio_label-studio_media_upload_5_cf16e055-anonymised_7805-014,/kaggle/working/images/train/anonymised_7805-014.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_cf16e055-anonymised_7805-014.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_6e712b31-anonymised_7805-017,/kaggle/working/images/train/anonymised_7805-017.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_6e712b31-anonymised_7805-017.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_9c4acd45-anonymised_7805-022,/kaggle/working/images/train/anonymised_7805-022.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_9c4acd45-anonymised_7805-022.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_19700b76-anonymised_7805-024,/kaggle/working/images/train/anonymised_7805-024.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_19700b76-anonymised_7805-024.png,2480,3507
.._.._label-studio_label-studio_media_upload_5_2b629ed8-anonymised_7805-025,/kaggle/working/images/train/anonymised_7805-025.jpg,/kaggle/working/masks_full_json/.._.._label-studio_label-studio_media_upload_5_2b629ed8-anonymised_7805-025.png,2480,3507
